filename,split,method,overall_similarity,contrast_ratio_similarity,laplacian_variance_similarity,entropy_similarity,edge_density_similarity,dynamic_range_similarity,local_contrast_consistency_similarity
meattest-6_r1_c4.jpg,train,percentile_only,0.04685286296138318,0.2612123602768149,1.7392091122144155e-109,1.4411714188106266e-17,0.0,2.28804e-318,0.01990481749148419
meattest-8_r5_c2.jpg,train,current_zscore,0.40760830780462703,2.863859390317319e-19,0.8337583932775186,0.04053945997095586,1.0,0.2760974359246607,0.29525455765462666
meattest-8_r5_c2.jpg,train,clahe_percentile,0.07151346516735148,0.41134135028554836,0.0,6.676463608621811e-19,0.0,2.28804e-318,0.017739440718560477
meattest-8_r5_c2.jpg,train,mild_clahe_percentile,0.05681125114204532,0.32307262610399495,0.0,2.2973103176126893e-18,0.0,2.28804e-318,0.01779488074827695
meattest-8_r5_c2.jpg,train,percentile_only,0.03968938297823447,0.21991867247975738,4.769663782954115e-212,4.122940967202715e-17,0.0,2.28804e-318,0.018217625389649415
6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c2.jpg,train,current_zscore,0.2613190136921854,0.12203853115720932,0.28069115088508484,0.020843006704720706,1.0,0.13595376329407574,0.008387630112021921
6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c2.jpg,train,clahe_percentile,0.03720427121367887,0.20406835850592847,0.0,1.3059550848155528e-16,0.0,2.28804e-318,0.01915726877614461
6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c2.jpg,train,mild_clahe_percentile,0.03406386638992008,0.18516001050495234,5.8e-322,5.9097210670440255e-16,0.0,2.28804e-318,0.01922318783456756
6 BEEF Shoulder -1_grid_5x5_r6_c3_r6_c2.jpg,train,percentile_only,0.028818587785124583,0.15307488588912316,2.4382864587758168e-113,5.0371721434394774e-14,0.0,2.28804e-318,0.019836640821573968
6 BEEF Shoulder -1_grid_5x5_r5_c2_r3_c6.jpg,train,current_zscore,0.2531096529074022,1.8394793898752577e-14,0.23958644839838592,0.020116868882926416,1.0,0.24534875025511385,0.013605849907968672
6 BEEF Shoulder -1_grid_5x5_r5_c2_r3_c6.jpg,train,clahe_percentile,0.05423107516282801,0.30732300133771706,0.0,3.1588345478361573e-18,0.0,2.28804e-318,0.018063449639250984
6 BEEF Shoulder -1_grid_5x5_r5_c2_r3_c6.jpg,train,mild_clahe_percentile,0.04757576689228673,0.26714063029632523,0.0,7.195619481839458e-18,0.0,2.28804e-318,0.018313971057395108
6 BEEF Shoulder -1_grid_5x5_r5_c2_r3_c6.jpg,train,percentile_only,0.04082408253899638,0.22529696528477955,2.5816161945865794e-167,1.1060240868168777e-16,0.0,2.28804e-318,0.019647529949198644
Test B. Shoulder 3_r2_c5.jpg,train,current_zscore,0.3048913548991245,4.013377372088544e-06,0.4510339424352676,0.020273951071340567,1.0,0.3496386381816191,0.008397584329147377
Test B. Shoulder 3_r2_c5.jpg,train,clahe_percentile,0.10544223123504111,0.614275225042097,0.0,2.28458473652442e-19,0.0,2.28804e-318,0.018378162368149757
Test B. Shoulder 3_r2_c5.jpg,train,mild_clahe_percentile,0.083964867509124,0.48513231249509414,0.0,5.54210758572616e-19,0.0,2.28804e-318,0.018656892559649887
Test B. Shoulder 3_r2_c5.jpg,train,percentile_only,0.06343001529860258,0.3600788268943279,7.763726151300991e-148,3.536257706937021e-18,0.0,2.28804e-318,0.02050126489728757
6 BEEF Shoulder -1_grid_5x5_r4_c2_r7_c6.jpg,train,current_zscore,0.21229190513653265,0.000152995338299864,0.22351304303753808,0.020443518884102414,1.0,0.026030915751961568,0.0036109578072939554
6 BEEF Shoulder -1_grid_5x5_r4_c2_r7_c6.jpg,train,clahe_percentile,0.09215993406734868,0.5348584425604249,0.0,6.346906168052743e-19,0.0,2.28804e-318,0.018101161843667158
6 BEEF Shoulder -1_grid_5x5_r4_c2_r7_c6.jpg,train,mild_clahe_percentile,0.07825611876639367,0.45118552047538774,0.0,1.807274203647636e-18,0.0,2.28804e-318,0.018351192122974307
6 BEEF Shoulder -1_grid_5x5_r4_c2_r7_c6.jpg,train,percentile_only,0.06689111502496227,0.38151770471552227,5.47557787039077e-212,2.5754844425091702e-17,0.0,2.28804e-318,0.019828985434251385
meattest-8_r5_c1.jpg,train,current_zscore,0.5392724086512174,2.97551862459202e-22,0.9634640132946969,0.028455248060942816,1.0,0.4982602256607307,0.7454549648909339
meattest-8_r5_c1.jpg,train,clahe_percentile,0.07877081796496221,0.45496692817390755,0.0,3.979970484766149e-19,0.0,2.295103e-318,0.017657979615865734
meattest-8_r5_c1.jpg,train,mild_clahe_percentile,0.060400649153222206,0.3447879012211116,0.0,1.4069388240855408e-18,0.0,2.28804e-318,0.017615993698221647
meattest-8_r5_c1.jpg,train,percentile_only,0.039997478788329904,0.22225436214129604,8.367398632150464e-269,3.785627896520465e-17,0.0,2.28804e-318,0.017730510588683347
B-2_r6_c8.jpg,train,current_zscore,0.3458313249476732,0.18574516002866745,0.7735631789540068,0.046179209984943105,1.0,0.06694511060450062,0.002555290113921044
B-2_r6_c8.jpg,train,clahe_percentile,0.04377089566494854,0.24369001215981564,1.3518258330576544e-282,2.5298327505993927e-17,0.0,2.29531e-318,0.018935361829875538
B-2_r6_c8.jpg,train,mild_clahe_percentile,0.040397142442876774,0.22349084393860885,1.067873525237243e-254,1.1016670327808992e-16,0.0,2.28804e-318,0.01889201071865167
B-2_r6_c8.jpg,train,percentile_only,0.034869523793981165,0.1893714055205068,3.4697000662558635e-113,8.212443939278163e-15,0.0,2.28804e-318,0.019845737243371984
6 BEEF Shoulder -1_grid_5x5_r6_c3_r5_c2.jpg,train,current_zscore,0.34718182828877014,0.0017318472610319666,0.6804279539639999,0.11401006324498462,1.0,0.2760974359246607,0.010823669337943754
6 BEEF Shoulder -1_grid_5x5_r6_c3_r5_c2.jpg,train,clahe_percentile,0.03661753976844597,0.20062878258519418,0.0,1.5458775325961011e-16,0.0,2.28804e-318,0.019076456025481487
6 BEEF Shoulder -1_grid_5x5_r6_c3_r5_c2.jpg,train,mild_clahe_percentile,0.03301651126245184,0.17889891014393447,3.7165981868426544e-306,7.088546707280608e-16,0.0,2.28804e-318,0.019200157430775855
6 BEEF Shoulder -1_grid_5x5_r6_c3_r5_c2.jpg,train,percentile_only,0.028206469962595782,0.14896788681394296,1.0417735729814286e-99,1.783385230302948e-14,0.0,2.28804e-318,0.020270932961613888
6 BEEF Shoulder -1_grid_5x5_r3_c1_r7_c6.jpg,train,current_zscore,0.3019671732585609,1.2450920303986357e-19,0.2643422996851272,0.0780279410360292,1.0,0.39345760433570065,0.07597519449450825
6 BEEF Shoulder -1_grid_5x5_r3_c1_r7_c6.jpg,train,clahe_percentile,0.0754165786504456,0.43454493980999886,0.0,1.8310600279641828e-18,0.0,2.28804e-318,0.01795453209267474
6 BEEF Shoulder -1_grid_5x5_r3_c1_r7_c6.jpg,train,mild_clahe_percentile,0.06419032778666535,0.3670562194517192,7.789307884727974e-305,5.206078536433126e-18,0.0,2.28804e-318,0.01808574726827295
6 BEEF Shoulder -1_grid_5x5_r3_c1_r7_c6.jpg,train,percentile_only,0.05119713318687202,0.2881519016021635,1.2060011101984161e-120,5.838946169300497e-17,0.0,2.28804e-318,0.019030897519068574
6 BEEF Shoulder -1_grid_5x5_r3_c1_r1_c4.jpg,train,current_zscore,0.31767544181211754,2.7403558689584282e-164,0.5104761987536109,0.0332939493290904,1.0,0.3106997449341328,0.051582757855871145
6 BEEF Shoulder -1_grid_5x5_r3_c1_r1_c4.jpg,train,clahe_percentile,0.07741926178223786,0.4465756212764462,1.248228339305617e-294,1.5521506209628479e-18,0.0,2.28804e-318,0.017939949416981002
6 BEEF Shoulder -1_grid_5x5_r3_c1_r1_c4.jpg,train,mild_clahe_percentile,0.0683474624945512,0.3920556306360981,1.801546652454858e-254,3.660717487660631e-18,0.0,2.28804e-318,0.018029144331209137
6 BEEF Shoulder -1_grid_5x5_r3_c1_r1_c4.jpg,train,percentile_only,0.049865372270215653,0.28020252605133056,1.7282845512437887e-103,4.1255000217128194e-17,0.0,2.28804e-318,0.01898970756996333
6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c8.jpg,train,current_zscore,0.2785493076673318,0.2451123913981044,0.2628412697646825,0.023139226001084628,1.0,0.13595376329407574,0.004249195546043853
6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c8.jpg,train,clahe_percentile,0.036577667344337275,0.2003520577247738,0.0,4.865374588750236e-17,0.0,2.28804e-318,0.01911394634124979
6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c8.jpg,train,mild_clahe_percentile,0.03251855439424123,0.175775574940363,0.0,2.0810808983005877e-16,0.0,2.28804e-318,0.019335751425084185
6 BEEF Shoulder -1_grid_5x5_r6_c1_r5_c8.jpg,train,percentile_only,0.026411159663490256,0.13790862526304407,1.0687986824266966e-188,1.2233835658206783e-14,0.0,2.28804e-318,0.020558332717885226
Meat_Lauren_r2_c3.jpg,train,current_zscore,0.3129386043932035,0.0001199290592898587,0.28127907392514323,0.024718702536515397,1.0,0.44276950004363386,0.12874442079463877
Meat_Lauren_r2_c3.jpg,train,clahe_percentile,0.11302307621894164,0.660642545448008,0.0,1.989679418648774e-19,0.0,2.295103e-318,0.017495911865641818
Meat_Lauren_r2_c3.jpg,train,mild_clahe_percentile,0.0935604706776023,0.5436505176399263,0.0,4.0983140767376717e-19,0.0,2.28804e-318,0.017712306425687475
Meat_Lauren_r2_c3.jpg,train,percentile_only,0.06175487104509198,0.3516655480452774,1.4536200704955791e-154,3.400637159011994e-18,0.0,2.28804e-318,0.01886367822527451
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c0_r3_c6.jpg",train,current_zscore,0.28302276635954665,0.10599756477412314,0.5713569952654137,0.02078163716978861,1.0,5.954387832739726e-08,3.4140407581621756e-07
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c0_r3_c6.jpg",train,clahe_percentile,0.06842595146226395,0.39144084794591916,0.0,8.186922311807566e-18,0.0,2.28804e-318,0.019114860827664587
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c0_r3_c6.jpg",train,mild_clahe_percentile,0.06218258941033062,0.353898045661964,0.0,3.639883200858641e-17,0.0,2.28804e-318,0.019197490800019708
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c0_r3_c6.jpg",train,percentile_only,0.06478878729607156,0.36858273463041885,4.093320119741587e-281,2.3046543394804733e-15,0.0,2.28804e-318,0.020149989146008115
"4th Meat, 400 g, 3 wts_grid_5x5_r3_c0_r5_c0.jpg",train,current_zscore,0.23759044190082926,3.085993681601317e-05,0.21121754419978325,0.21425822287954413,1.0,3.108896299811469e-05,4.935425834090999e-06
"4th Meat, 400 g, 3 wts_grid_5x5_r3_c0_r5_c0.jpg",train,clahe_percentile,0.06254645305035514,0.35635175541981895,0.0,1.4257007619201652e-17,0.0,2.28804e-318,0.018926962882311864
"4th Meat, 400 g, 3 wts_grid_5x5_r3_c0_r5_c0.jpg",train,mild_clahe_percentile,0.05466735266928657,0.3089175210205212,0.0,7.706501915987876e-17,0.0,2.28804e-318,0.01908659499519814
"4th Meat, 400 g, 3 wts_grid_5x5_r3_c0_r5_c0.jpg",train,percentile_only,0.04516749397090756,0.24999971690164324,8.618895581252181e-209,2.9160802020297882e-15,0.0,2.28804e-318,0.02100524692379919
Meat_Lauren_r3_c4.jpg,train,current_zscore,0.34444987402912663,3.619686036461235e-08,0.5022979326821247,0.022721995275875484,1.0,0.3496386381816191,0.19204064183827974
Meat_Lauren_r3_c4.jpg,train,clahe_percentile,0.08618676961980543,0.4994298806772931,0.0,2.827453136152218e-19,0.0,2.28804e-318,0.017690737041539395
Meat_Lauren_r3_c4.jpg,train,mild_clahe_percentile,0.06775953914874701,0.3887554024466403,0.0,7.686405844564415e-19,0.0,2.28804e-318,0.017801832445841787
Meat_Lauren_r3_c4.jpg,train,percentile_only,0.04544452635193088,0.2540902631806865,9.053766586166971e-141,8.69955856441163e-18,0.0,2.28804e-318,0.01857689493089878
6 BEEF Shoulder -1_grid_5x5_r6_c1_r8_c9.jpg,train,current_zscore,0.3188821555209786,0.33947561824264255,0.2967503646876349,0.02098502924753147,1.0,0.24534875025511385,0.010733170692948891
6 BEEF Shoulder -1_grid_5x5_r6_c1_r8_c9.jpg,train,clahe_percentile,0.040154370649097514,0.22231940965611538,0.0,3.3633372588524905e-17,0.0,2.28804e-318,0.01860681423846969
6 BEEF Shoulder -1_grid_5x5_r6_c1_r8_c9.jpg,train,mild_clahe_percentile,0.03487751613482313,0.1905072466432559,0.0,1.8407550340346876e-16,0.0,2.28804e-318,0.018757850165682655
6 BEEF Shoulder -1_grid_5x5_r6_c1_r8_c9.jpg,train,percentile_only,0.02718509385057949,0.1434735191330991,5.370648678565528e-159,1.7887628292724813e-14,0.0,2.28804e-318,0.01963704397035994
6 BEEF Shoulder -1_grid_5x5_r6_c2_r5_c0.jpg,train,current_zscore,0.2634845899411217,0.2200698905756674,0.30709914172852104,0.028787385677704804,1.0,0.01826643840324763,0.006684683261589608
6 BEEF Shoulder -1_grid_5x5_r6_c2_r5_c0.jpg,train,clahe_percentile,0.03753169918798741,0.2066750087649498,0.0,7.874645992383327e-17,0.0,2.28804e-318,0.01851518636297459
6 BEEF Shoulder -1_grid_5x5_r6_c2_r5_c0.jpg,train,mild_clahe_percentile,0.033727955115765686,0.18375900832600978,0.0,3.5630513240538763e-16,0.0,2.28804e-318,0.018608722368583998
6 BEEF Shoulder -1_grid_5x5_r6_c2_r5_c0.jpg,train,percentile_only,0.026990399991692993,0.14222503288165797,2.25624612362314e-217,2.8298837167727525e-14,0.0,2.28804e-318,0.0197173670684717
6 BEEF Shoulder -1_grid_5x5_r2_c1_r7_c0.jpg,train,current_zscore,0.24801781632026196,1.3508486063647335e-10,0.26823937541961884,0.02464495376021532,1.0,0.19374334943373556,0.001479219172917162
6 BEEF Shoulder -1_grid_5x5_r2_c1_r7_c0.jpg,train,clahe_percentile,0.08132200383337942,0.4688014909451227,1.5681411431545133e-189,9.051917031520077e-19,0.0,2.28804e-318,0.019130532055153884
6 BEEF Shoulder -1_grid_5x5_r2_c1_r7_c0.jpg,train,mild_clahe_percentile,0.07246593201317256,0.41545825976601575,6.28034938448918e-169,2.1050583737517903e-18,0.0,2.28804e-318,0.019337332313019585
6 BEEF Shoulder -1_grid_5x5_r2_c1_r7_c0.jpg,train,percentile_only,0.05895846153900205,0.3319471959213717,6.155505272249164e-55,1.289439396050576e-17,0.0,2.28804e-318,0.021803573312640625
Meat_Lauren_r4_c1.jpg,train,current_zscore,0.4097796315930899,5.17665254103339e-05,0.7021956951672295,0.024997042980110108,1.0,0.5607054064270833,0.1707278784587063
Meat_Lauren_r4_c1.jpg,train,clahe_percentile,0.06597807260980044,0.37812658148014444,0.0,2.8726810499517597e-18,0.0,2.28804e-318,0.01774185417865823
Meat_Lauren_r4_c1.jpg,train,mild_clahe_percentile,0.05343120996850443,0.3027149633610381,1.230482014638665e-309,9.08899549110205e-18,0.0,2.28804e-318,0.017872296449988525
Meat_Lauren_r4_c1.jpg,train,percentile_only,0.03854490551734553,0.21257927732293286,3.496402158233037e-111,1.7208340623462084e-16,0.0,2.28804e-318,0.018690155781140177
6 BEEF Shoulder -1_grid_5x5_r2_c1_r0_c8.jpg,train,current_zscore,0.238979301871221,0.0002628014784700348,0.17213265267753772,0.027172415563494007,1.0,0.21802451388274402,0.016283427625080064
6 BEEF Shoulder -1_grid_5x5_r2_c1_r0_c8.jpg,train,clahe_percentile,0.08820812644863625,0.5109823477381049,2.6811556043462185e-223,3.3586278766270706e-19,0.0,2.28804e-318,0.018266410953712574
6 BEEF Shoulder -1_grid_5x5_r2_c1_r0_c8.jpg,train,mild_clahe_percentile,0.07466457491931973,0.42947277913428833,1.7182453203013483e-186,6.734245570756269e-19,0.0,2.28804e-318,0.01851467038163006
6 BEEF Shoulder -1_grid_5x5_r2_c1_r0_c8.jpg,train,percentile_only,0.058070568072537604,0.32835868272519253,1.8103722301813445e-65,4.754672007783568e-18,0.0,2.28804e-318,0.02006472571003308
Meat_5_17_r4_c6.jpg,train,current_zscore,0.20684050791796119,1.2189025761173728e-17,0.220515209127745,0.01599733708136998,1.0,0.004429041518763252,0.00010145977988875551
Meat_5_17_r4_c6.jpg,train,clahe_percentile,0.07881536841074854,0.4543107700241641,0.0,2.128563521941375e-18,0.0,2.28804e-318,0.018581440440327175
Meat_5_17_r4_c6.jpg,train,mild_clahe_percentile,0.07037618487690105,0.4034177375045306,0.0,6.427578333503805e-18,0.0,2.28804e-318,0.018839371756875643
Meat_5_17_r4_c6.jpg,train,percentile_only,0.054295980360917685,0.30472032934932314,1.4726203804474473e-145,1.9703518116803023e-16,0.0,2.28804e-318,0.02105555281618279
6 BEEF Shoulder -1_grid_5x5_r6_c3_r7_c2.jpg,train,current_zscore,0.3121472536795211,0.0005901795354317477,0.3109005317386574,0.020207850682543684,1.0,0.39345760433570065,0.1477273557847933
6 BEEF Shoulder -1_grid_5x5_r6_c3_r7_c2.jpg,train,clahe_percentile,0.051721993101409264,0.29233060513225456,0.0,3.448233959398221e-18,0.0,2.28804e-318,0.01800135347620103
6 BEEF Shoulder -1_grid_5x5_r6_c3_r7_c2.jpg,train,mild_clahe_percentile,0.0445417215206034,0.24921589313335665,0.0,1.347070255394603e-17,0.0,2.28804e-318,0.01803443599026373
6 BEEF Shoulder -1_grid_5x5_r6_c3_r7_c2.jpg,train,percentile_only,0.033781837607807,0.18404401272778287,4.0279873262047974e-170,7.715547166698441e-16,0.0,2.28804e-318,0.01864701291905838
6 BEEF Shoulder -1_grid_5x5_r3_c2_r7_c5.jpg,train,current_zscore,0.2713961089556687,9.293349562119167e-07,0.4001011182712093,0.020339776018794282,1.0,0.19374334943373556,0.014191480675316795
6 BEEF Shoulder -1_grid_5x5_r3_c2_r7_c5.jpg,train,clahe_percentile,0.07089586717392019,0.4072352872871787,0.0,1.192371915548262e-18,0.0,2.28804e-318,0.018139915756342384
6 BEEF Shoulder -1_grid_5x5_r3_c2_r7_c5.jpg,train,mild_clahe_percentile,0.06073058030957218,0.3459623585537418,0.0,2.8876907525060346e-18,0.0,2.28804e-318,0.01842112330369127
6 BEEF Shoulder -1_grid_5x5_r3_c2_r7_c5.jpg,train,percentile_only,0.049279126590062894,0.27556619944791494,8.069399331947292e-108,1.5309672686577378e-17,0.0,2.28804e-318,0.0201085600924624
6 BEEF Shoulder -1_grid_5x5_r2_c0_r8_c7.jpg,val,current_zscore,0.2600690548725555,1.0713223113455885e-06,0.23021762004373234,0.015527282169451876,1.0,0.3106997449341328,0.003968610765704449
6 BEEF Shoulder -1_grid_5x5_r2_c0_r8_c7.jpg,val,clahe_percentile,0.09175590258865331,0.5320792398149358,1.7548455923494422e-239,4.4006545220600065e-19,0.0,2.28804e-318,0.018456175716984068
6 BEEF Shoulder -1_grid_5x5_r2_c0_r8_c7.jpg,val,mild_clahe_percentile,0.08384906596860468,0.48436010063578966,1.999863951718493e-211,7.984024556412755e-19,0.0,2.28804e-318,0.018734295175838384
6 BEEF Shoulder -1_grid_5x5_r2_c0_r8_c7.jpg,val,percentile_only,0.07343093512470644,0.4194852834289812,1.3182673814097574e-67,3.969455845594624e-18,0.0,2.28804e-318,0.02110032731925741
6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c3.jpg,val,current_zscore,0.31179903507588014,0.20473123309119004,0.42313955751880655,0.020746676833351144,1.0,0.21802451388274402,0.004152229129188933
6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c3.jpg,val,clahe_percentile,0.03581193279532655,0.19579973869227402,0.0,1.299491045951511e-16,0.0,2.28804e-318,0.019071858079685162
6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c3.jpg,val,mild_clahe_percentile,0.03237777135627654,0.17503106256975112,0.0,5.264196023208666e-16,0.0,2.28804e-318,0.019235565567907585
6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c3.jpg,val,percentile_only,0.02782244887919368,0.14682995772349902,2.229372318083393e-196,1.7542995376382483e-14,0.0,2.28804e-318,0.020104735551645506
Test 6 BEEF Shoulder -8_r0_c0.jpg,val,current_zscore,0.27492823957627843,7.160579188278012e-83,0.38304673670090084,0.020361327620510693,1.0,0.21802451388274402,0.028136859253514987
Test 6 BEEF Shoulder -8_r0_c0.jpg,val,clahe_percentile,0.0640076694650485,0.36560896110665403,1.03855440278603e-309,1.6822126587246555e-18,0.0,2.28804e-318,0.018437055683636978
Test 6 BEEF Shoulder -8_r0_c0.jpg,val,mild_clahe_percentile,0.0529284635244489,0.29888322867086686,5.821813952202032e-245,4.124146154555757e-18,0.0,2.28804e-318,0.018687552475826565
Test 6 BEEF Shoulder -8_r0_c0.jpg,val,percentile_only,0.043098643087111144,0.23894569259642348,6.416707931691389e-90,3.721544601760523e-17,0.0,2.28804e-318,0.01964616592624336
6 BEEF Shoulder -1_grid_5x5_r4_c3_r4_c1.jpg,val,current_zscore,0.2400573636295644,0.0010219668396223441,0.24615704424290175,0.02050129883421675,1.0,0.17216635313765727,0.000497518722988146
6 BEEF Shoulder -1_grid_5x5_r4_c3_r4_c1.jpg,val,clahe_percentile,0.08532630099632733,0.4932395665046465,0.0,9.564435144939241e-19,0.0,2.28804e-318,0.01871823947331752
6 BEEF Shoulder -1_grid_5x5_r4_c3_r4_c1.jpg,val,mild_clahe_percentile,0.08387149981022451,0.48417584490019955,0.0,1.637777608399361e-18,0.0,2.28804e-318,0.01905315396114758
6 BEEF Shoulder -1_grid_5x5_r4_c3_r4_c1.jpg,val,percentile_only,0.08184069428629932,0.4691657544211425,1.7731657535800968e-131,5.430669070494047e-18,0.0,2.28804e-318,0.02187841129665342
6 BEEF Shoulder -1_grid_5x5_r3_c3_r6_c8.jpg,val,current_zscore,0.30695318051881254,0.0010066415332352144,0.19172723779989756,0.3782353557940421,1.0,0.09540160117931329,0.17534824680638714
6 BEEF Shoulder -1_grid_5x5_r3_c3_r6_c8.jpg,val,clahe_percentile,0.08715560653122362,0.5055511274503744,0.0,6.919754108367091e-19,0.0,2.28804e-318,0.017382511736967306
6 BEEF Shoulder -1_grid_5x5_r3_c3_r6_c8.jpg,val,mild_clahe_percentile,0.06716238360094644,0.38540761110503835,0.0,1.9709665390842337e-18,0.0,2.28804e-318,0.01756669050064022
6 BEEF Shoulder -1_grid_5x5_r3_c3_r6_c8.jpg,val,percentile_only,0.03908150270852713,0.21610710218455112,3.228760095325415e-206,6.146677807170891e-17,0.0,2.28804e-318,0.01838191406661161
meattest-10_r5_c2.jpg,val,current_zscore,0.3888094648441524,2.4223791385903445e-06,0.4429064923375747,0.02477071461008476,1.0,0.44276950004363386,0.4224076596944825
meattest-10_r5_c2.jpg,val,clahe_percentile,0.059100863054128566,0.33753206835313043,0.0,3.069525348854279e-18,0.0,2.28804e-318,0.01707310997164099
meattest-10_r5_c2.jpg,val,mild_clahe_percentile,0.05088819540054981,0.28831239034766926,0.0,1.1976327122457153e-17,0.0,2.28804e-318,0.017016782055629596
meattest-10_r5_c2.jpg,val,percentile_only,0.03940600657642251,0.21943511178960126,5.003344272324132e-216,2.5823316615787784e-16,0.0,2.28804e-318,0.017000927668933557
6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c6.jpg,val,current_zscore,0.2645744852154643,0.0038285368947051594,0.1627660907595303,0.16746687391217357,1.0,0.24534875025511385,0.008036659471262747
6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c6.jpg,val,clahe_percentile,0.11183283107271097,0.6529712113079906,4.13337227357387e-284,3.2667556089044204e-19,0.0,2.28804e-318,0.018025775128275166
6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c6.jpg,val,mild_clahe_percentile,0.0847022277444267,0.48980600938430174,1.1650866442336037e-233,9.673795407879167e-19,0.0,2.28804e-318,0.01840735708225854
6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c6.jpg,val,percentile_only,0.051707697924183595,0.28990589539878664,2.093968396376153e-88,1.902529936892825e-17,0.0,2.28804e-318,0.020340292146314918
meattest-5_r7_c3.jpg,val,current_zscore,0.24529104249138425,0.008441413586948965,0.15644436420112218,0.04130792650782181,1.0,0.24534875025511385,0.02020380039729859
meattest-5_r7_c3.jpg,val,clahe_percentile,0.09217210662496228,0.534910245610145,0.0,8.368112522569393e-19,0.0,2.28804e-318,0.0181223941396287
meattest-5_r7_c3.jpg,val,mild_clahe_percentile,0.07730068695299148,0.4454316512982926,0.0,2.2257862576933574e-18,0.0,2.28804e-318,0.01837247041965634
meattest-5_r7_c3.jpg,val,percentile_only,0.06478968131656584,0.3690694805580586,3.117256697950762e-139,3.67596098379362e-17,0.0,2.28804e-318,0.019668607341336408
6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c5.jpg,val,current_zscore,0.4590730558741713,0.9368424073041226,0.6950176079121559,0.1225782244708422,1.0,9.548866617001763e-08,6.924074700291479e-11
6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c5.jpg,val,clahe_percentile,0.03777565384095644,0.20630377879194453,0.0,3.0059115205875484e-15,0.0,2.28804e-318,0.020350144253791135
6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c5.jpg,val,mild_clahe_percentile,0.03462613478392385,0.18710715932868557,0.0,1.5218626640154644e-14,0.0,2.28804e-318,0.02064964937484234
6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c5.jpg,val,percentile_only,0.03373558995350603,0.1802097834288444,0.0,7.472956947277815e-13,0.0,2.28804e-318,0.022203756291444495
6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c9.jpg,val,current_zscore,0.36652442025125015,0.00273927942106918,0.7580077650144864,0.030541701742542275,1.0,0.39345871910389646,0.014399056225506754
6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c9.jpg,val,clahe_percentile,0.04515422759783416,0.25235641331172004,0.0,7.787516911185455e-18,0.0,2.28804e-318,0.01856895227528492
6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c9.jpg,val,mild_clahe_percentile,0.03785632714513918,0.20835753156551315,0.0,3.6766930950948564e-17,0.0,2.28804e-318,0.01878043130532193
6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c9.jpg,val,percentile_only,0.028721592877347397,0.1524524251533514,3.599606722573038e-117,2.0977951194445496e-15,0.0,2.28804e-318,0.019877132110730878
meattest-10_r1_c2.jpg,val,current_zscore,0.3307537486402244,0.00036082785027313633,0.3159581672950874,0.020389244406947397,1.0,0.2760974359246607,0.3717168163643779
meattest-10_r1_c2.jpg,val,clahe_percentile,0.08415549584543126,0.48736555021131833,0.0,3.6169271996326953e-19,0.0,2.28804e-318,0.017567424861269228
meattest-10_r1_c2.jpg,val,mild_clahe_percentile,0.0679314363046897,0.38995184117411036,0.0,8.061372632133308e-19,0.0,2.28804e-318,0.01763677665402784
meattest-10_r1_c2.jpg,val,percentile_only,0.05714317564528589,0.3247762667440706,2.8244320654596164e-151,4.623020867108653e-18,0.0,2.28804e-318,0.018082787127644703
meattest-10_r7_c0.jpg,val,current_zscore,0.27305054877661367,0.0002565362175446063,0.2534360764648044,0.08450127388888752,1.0,0.24534875025511385,0.054760655833331236
meattest-10_r7_c0.jpg,val,clahe_percentile,0.08073327798806622,0.46631696744663464,0.0,4.620585541609011e-19,0.0,2.28804e-318,0.01808270048176268
meattest-10_r7_c0.jpg,val,mild_clahe_percentile,0.06031380579702608,0.3435821184543883,0.0,1.5485437608380303e-18,0.0,2.28804e-318,0.018300716327768193
meattest-10_r7_c0.jpg,val,percentile_only,0.03887411345287704,0.21391867707540954,1.1311146026096902e-134,3.802403171971718e-17,0.0,2.28804e-318,0.019326003641852694
